Date,SeriesName,Ticker,Price,z_return_20,volume_z_20,return_component,volume_component,baseline_score,flag_return_only,flag_volume_only,baseline_threshold,is_anomaly
2021-03-04,AMD,AMD,77.75,-1.2831478565524062,2.203417342643529,1.2831478565524062,2.203417342643529,1.5592287023797429,False,False,2.8685763160034354,False
2021-03-05,AMD,AMD,78.5199966430664,0.5947116533768886,1.7784720316472238,0.5947116533768886,1.7784720316472238,0.949839766857989,False,False,2.8685763160034354,False
2021-03-08,AMD,AMD,73.95999908447266,-1.796707438548861,1.3073992193395056,1.796707438548861,1.3073992193395056,1.6499149727860543,False,False,2.8685763160034354,False
2021-03-09,AMD,AMD,78.52999877929688,2.217594563644484,0.4054390878351408,2.217594563644484,0.4054390878351408,1.673947920901681,False,False,2.8685763160034354,False
2021-03-10,AMD,AMD,77.5199966430664,-0.1632410275484512,0.3955368204811381,0.1632410275484512,0.3955368204811381,0.23292976542825727,False,False,2.8685763160034354,False
2021-03-11,AMD,AMD,81.2300033569336,1.641298075520656,0.1888966498901124,1.641298075520656,0.1888966498901124,1.205577647831493,False,False,2.8685763160034354,False
2021-03-12,AMD,AMD,81.05000305175781,0.1384204701456741,-1.1308827103026473,0.1384204701456741,1.1308827103026473,0.4361591421927661,False,False,2.8685763160034354,False
2021-03-15,AMD,AMD,82.5,0.7420942857561426,-0.3188784812287156,0.7420942857561426,0.3188784812287156,0.6151295443979145,False,False,2.8685763160034354,False
2021-03-16,AMD,AMD,82.75,0.2486319525500794,0.0865998675714387,0.2486319525500794,0.0865998675714387,0.20002232705648715,False,False,2.8685763160034354,False
2021-03-17,AMD,AMD,82.62999725341797,0.0865913890557889,0.0567823521703155,0.0865913890557889,0.0567823521703155,0.07764867799014688,False,False,2.8685763160034354,False
2021-03-18,AMD,AMD,78.12000274658203,-1.461781512440409,0.8054522088967466,1.461781512440409,0.8054522088967466,1.2648827213773102,False,False,2.8685763160034354,False
2021-03-19,AMD,AMD,79.05999755859375,0.5337611271539623,-0.2819551315533395,0.5337611271539623,0.2819551315533395,0.45821932847377544,False,False,2.8685763160034354,False
2021-03-22,AMD,AMD,80.30000305175781,0.5642420810058585,-0.685004687202462,0.5642420810058585,0.685004687202462,0.6004708628648395,False,False,2.8685763160034354,False
2021-03-23,AMD,AMD,78.37999725341797,-0.6092618757441717,-0.5070553055242486,0.6092618757441717,0.5070553055242486,0.5785999046781947,False,False,2.8685763160034354,False
2021-03-24,AMD,AMD,76.4800033569336,-0.551282712175562,-0.0681946220881191,0.551282712175562,0.0681946220881191,0.40635628514932914,False,False,2.8685763160034354,False
2021-03-25,AMD,AMD,76.22000122070312,0.0162470243252407,0.1274255820038881,0.0162470243252407,0.1274255820038881,0.049600591628834914,False,False,2.8685763160034354,False
2021-03-26,AMD,AMD,77.41000366210938,0.6476915158339605,0.7063967732935678,0.6476915158339605,0.7063967732935678,0.6653030930718427,False,False,2.8685763160034354,False
2021-03-29,AMD,AMD,77.13999938964844,0.0720540797401533,-1.1236070283485535,0.0720540797401533,1.1236070283485535,0.3875199643226734,False,False,2.8685763160034354,False
2021-03-30,AMD,AMD,76.0,-0.3291303682711836,-0.8544766434177572,0.3291303682711836,0.8544766434177572,0.48673425081515564,False,False,2.8685763160034354,False
2021-03-31,AMD,AMD,78.5,1.1375480052211635,-0.1110602856108896,1.1375480052211635,0.1110602856108896,0.8296016893380813,False,False,2.8685763160034354,False
2021-04-01,AMD,AMD,81.08999633789062,1.0359023952181643,-0.6126602654666002,1.0359023952181643,0.6126602654666002,0.908929756292695,False,False,2.8685763160034354,False
2021-04-05,AMD,AMD,81.43000030517578,0.0808233906668958,-2.085062483353708,0.0808233906668958,2.085062483353708,0.6820951184729395,False,False,2.8685763160034354,False
2021-04-06,AMD,AMD,81.44000244140625,-0.1831286887843873,-2.5037010811352878,0.1831286887843873,2.5037010811352878,0.8793004064896575,False,False,2.8685763160034354,False
2021-04-07,AMD,AMD,82.19999694824219,0.3133784655029525,-0.9509759888635178,0.3133784655029525,0.9509759888635178,0.5046577225111221,False,False,2.8685763160034354,False
2021-04-08,AMD,AMD,83.3499984741211,0.4624334287498525,0.302000476434607,0.4624334287498525,0.302000476434607,0.41430354305527883,False,False,2.8685763160034354,False
2021-04-09,AMD,AMD,82.76000213623047,-0.402578571700148,-1.393368254875648,0.402578571700148,1.393368254875648,0.699815476652798,False,False,2.8685763160034354,False
2021-04-12,AMD,AMD,78.58000183105469,-2.1818490132022035,2.559808819616672,2.1818490132022035,2.559808819616672,2.295236955126544,False,False,2.8685763160034354,False
2021-04-13,AMD,AMD,80.19000244140625,0.9371163122451612,-0.4925837766018172,0.9371163122451612,0.4925837766018172,0.803756551552158,False,False,2.8685763160034354,False
2021-04-14,AMD,AMD,78.55000305175781,-0.7683576486844632,-0.9960030751142775,0.7683576486844632,0.9960030751142775,0.8366512766134074,False,False,2.8685763160034354,False
2021-04-15,AMD,AMD,83.01000213623047,2.061755475576541,2.5079574384754197,2.061755475576541,2.5079574384754197,2.1956160644462046,False,False,2.8685763160034354,False
2021-04-16,AMD,AMD,82.1500015258789,-0.5497250607486928,0.6817588049213866,0.5497250607486928,0.6817588049213866,0.5893351840005009,False,False,2.8685763160034354,False
2021-04-19,AMD,AMD,81.11000061035156,-0.5931025455146757,-0.2466182833745072,0.5931025455146757,0.2466182833745072,0.48915726687262506,False,False,2.8685763160034354,False
2021-04-20,AMD,AMD,79.2699966430664,-0.9306192631563304,-0.7625195485614774,0.9306192631563304,0.7625195485614774,0.8801893487778745,False,False,2.8685763160034354,False
2021-04-21,AMD,AMD,81.61000061035156,1.1206408350991914,-0.7050956725910581,1.1206408350991914,0.7050956725910581,0.9959772863467514,False,False,2.8685763160034354,False
2021-04-22,AMD,AMD,79.05999755859375,-1.3577903171565158,-0.1797886940194742,1.3577903171565158,0.1797886940194742,1.0043898302154033,False,False,2.8685763160034354,False
2021-04-23,AMD,AMD,82.76000213623047,1.5787354289354802,0.9319178563017732,1.5787354289354802,0.9319178563017732,1.384690157145368,False,False,2.8685763160034354,False
2021-04-26,AMD,AMD,85.41000366210938,0.9876005520615138,1.5740487481585697,0.9876005520615138,1.5740487481585697,1.1635350108906306,False,False,2.8685763160034354,False
2021-04-27,AMD,AMD,85.20999908447266,-0.2719087024796331,1.66093183988301,0.2719087024796331,1.66093183988301,0.6886156437006461,False,False,2.8685763160034354,False
2021-04-28,AMD,AMD,84.0199966430664,-0.7096026088497803,2.886440648523028,0.7096026088497803,2.886440648523028,1.3626540207517546,False,False,2.8685763160034354,False
2021-04-29,AMD,AMD,83.91000366210938,-0.1774054648925636,0.4557932287216109,0.1774054648925636,0.4557932287216109,0.2609217940412778,False,False,2.8685763160034354,False
2021-04-30,AMD,AMD,81.62000274658203,-1.072545679257035,0.1281495257175464,1.072545679257035,0.1281495257175464,0.7892268331951884,False,False,2.8685763160034354,False
2021-05-03,AMD,AMD,78.55000305175781,-1.333463109057583,1.129245179234619,1.333463109057583,1.129245179234619,1.2721977301106937,False,False,2.8685763160034354,False
2021-05-04,AMD,AMD,78.61000061035156,0.0923923261111739,0.6902082652154594,0.0923923261111739,0.6902082652154594,0.2717371078424595,False,False,2.8685763160034354,False
2021-05-05,AMD,AMD,77.83000183105469,-0.2648646994020705,-0.4574951122359768,0.2648646994020705,0.4574951122359768,0.3226538232522424,False,False,2.8685763160034354,False
2021-05-06,AMD,AMD,77.88999938964844,0.153515203982134,-0.7419211138864354,0.153515203982134,0.7419211138864354,0.33003697695342443,False,False,2.8685763160034354,False
2021-05-07,AMD,AMD,78.80999755859375,0.5203064158510429,-0.9342412031355698,0.5203064158510429,0.9342412031355698,0.6444868520364009,False,False,2.8685763160034354,False
2021-05-10,AMD,AMD,75.98999786376953,-1.3342744496676084,-0.1985814324286785,1.3342744496676084,0.1985814324286785,0.9935665444959294,False,False,2.8685763160034354,False
2021-05-11,AMD,AMD,76.83000183105469,0.510268781177626,0.178514093516615,0.510268781177626,0.178514093516615,0.41074237487932264,False,False,2.8685763160034354,False
2021-05-12,AMD,AMD,74.63999938964844,-1.0103287839561503,-0.5219496316844412,1.0103287839561503,0.5219496316844412,0.8638150382746376,False,False,2.8685763160034354,False
2021-05-13,AMD,AMD,73.08999633789062,-0.6433299662694206,0.0366594990972428,0.6433299662694206,0.0366594990972428,0.46132882611776727,False,False,2.8685763160034354,False
2021-05-14,AMD,AMD,74.58999633789062,1.073065450607969,-0.8191500206267177,1.073065450607969,0.8191500206267177,0.9968908216135937,False,False,2.8685763160034354,False
2021-05-17,AMD,AMD,74.6500015258789,0.2118224464245371,-0.5995688517324608,0.2118224464245371,0.5995688517324608,0.3281463680169142,False,False,2.8685763160034354,False
2021-05-18,AMD,AMD,74.44000244140625,0.0141924590892153,-1.4689721600378025,0.0141924590892153,1.4689721600378025,0.45062636937379147,False,False,2.8685763160034354,False
2021-05-19,AMD,AMD,76.2300033569336,1.200192976769621,1.4588983636207655,1.200192976769621,1.4588983636207655,1.2778045928249642,False,False,2.8685763160034354,False
2021-05-20,AMD,AMD,78.05999755859375,1.0877290647928186,-0.0613426065983883,1.0877290647928186,0.0613426065983883,0.7798131273344895,False,False,2.8685763160034354,False
2021-05-21,AMD,AMD,77.16999816894531,-0.4027312461881309,-0.7518896131617163,0.4027312461881309,0.7518896131617163,0.5074787562802066,False,False,2.8685763160034354,False
2021-05-24,AMD,AMD,77.44000244140625,0.4613052544224996,-1.2962949834451898,0.4613052544224996,1.2962949834451898,0.7118021731293066,False,False,2.8685763160034354,False
2021-05-25,AMD,AMD,77.86000061035156,0.5413969472531356,-0.0090784492462048,0.5413969472531356,0.0090784492462048,0.38170139785105633,False,False,2.8685763160034354,False
2021-05-26,AMD,AMD,78.33999633789062,0.526399483616156,-1.7128449987831178,0.526399483616156,1.7128449987831178,0.8823331381662445,False,False,2.8685763160034354,False
2021-05-27,AMD,AMD,78.41999816894531,0.2400648382827847,-0.8765135726019647,0.2400648382827847,0.8765135726019647,0.43099945857853866,False,False,2.8685763160034354,False
2021-05-28,AMD,AMD,80.08000183105469,1.2041937301095074,-0.2634646467052007,1.2041937301095074,0.2634646467052007,0.9219750050882154,False,False,2.8685763160034354,False
2021-06-01,AMD,AMD,80.80999755859375,0.4745901573749221,0.0999773775388588,0.4745901573749221,0.0999773775388588,0.36220632342410314,False,False,2.8685763160034354,False
2021-06-02,AMD,AMD,81.97000122070312,0.7427674620995142,-0.8465019222886025,0.7427674620995142,0.8465019222886025,0.7738878001562406,False,False,2.8685763160034354,False
2021-06-03,AMD,AMD,80.27999877929688,-1.3218433383342425,-1.5153062046472927,1.3218433383342425,1.5153062046472927,1.3798821982281575,False,False,2.8685763160034354,False
2021-06-04,AMD,AMD,81.58000183105469,0.7983037619361514,-1.831216675650499,0.7983037619361514,1.831216675650499,1.1081776360504556,False,False,2.8685763160034354,False
2021-06-07,AMD,AMD,81.3499984741211,-0.2576069518661001,-1.3025399379051266,0.2576069518661001,1.3025399379051266,0.571086847677808,False,False,2.8685763160034354,False
2021-06-08,AMD,AMD,80.88999938964844,-0.5916760097019814,-1.4317907084046626,0.5916760097019814,1.4317907084046626,0.8437104193127858,False,False,2.8685763160034354,False
2021-06-09,AMD,AMD,79.95999908447266,-0.8992823434111336,-1.0992941426183924,0.8992823434111336,1.0992941426183924,0.9592858831733111,False,False,2.8685763160034354,False
2021-06-10,AMD,AMD,81.55999755859375,1.11713871250774,-0.9794366010677452,1.11713871250774,0.9794366010677452,1.0758280790757415,False,False,2.8685763160034354,False
2021-06-11,AMD,AMD,81.30999755859375,-0.6655877685430233,-1.4497746557563758,0.6655877685430233,1.4497746557563758,0.9008438347070289,False,False,2.8685763160034354,False
2021-06-14,AMD,AMD,81.55000305175781,-0.12457482743408,-0.8516542203687274,0.12457482743408,0.8516542203687274,0.3426986453144742,False,False,2.8685763160034354,False
2021-06-15,AMD,AMD,80.47000122070312,-1.3415816007660142,-0.9811963550506492,1.3415816007660142,0.9811963550506492,1.2334660270514046,False,False,2.8685763160034354,False
2021-06-16,AMD,AMD,80.11000061035156,-0.6378629334185215,-0.5080668658378479,0.6378629334185215,0.5080668658378479,0.5989241131443194,False,False,2.8685763160034354,False
2021-06-17,AMD,AMD,84.55999755859375,2.986098560116362,2.98794083969764,2.986098560116362,2.98794083969764,2.986651243990745,False,False,2.8685763160034354,True
2021-06-18,AMD,AMD,84.6500015258789,-0.1889059866745851,1.844804941440941,0.1889059866745851,1.844804941440941,0.6856756731044918,False,False,2.8685763160034354,False
2021-06-21,AMD,AMD,82.58999633789062,-1.6782607764409383,0.8574019895758827,1.6782607764409383,0.8574019895758827,1.4320031403814215,False,False,2.8685763160034354,False
2021-06-22,AMD,AMD,83.58000183105469,0.4820354675858748,-0.2383447069010726,0.4820354675858748,0.2383447069010726,0.4089282393804341,False,False,2.8685763160034354,False
2021-06-23,AMD,AMD,83.81999969482422,-0.0488390535646746,-0.8631242011743511,0.0488390535646746,0.8631242011743511,0.2931245978475775,False,False,2.8685763160034354,False
2021-06-24,AMD,AMD,86.0999984741211,1.2606672023530738,0.7357510212159998,1.2606672023530738,0.7357510212159998,1.1031923480119517,False,False,2.8685763160034354,False
2021-06-25,AMD,AMD,85.62000274658203,-0.5649090050390941,-0.6311888659436123,0.5649090050390941,0.6311888659436123,0.5847929633104496,False,False,2.8685763160034354,False
2021-06-28,AMD,AMD,87.08000183105469,0.726640042480707,-0.2987815435467512,0.726640042480707,0.2987815435467512,0.5982824928005203,False,False,2.8685763160034354,False
2021-06-29,AMD,AMD,89.5199966430664,1.2361774322305767,1.112255072607433,1.2361774322305767,1.112255072607433,1.1990007243436336,False,False,2.8685763160034354,False
2021-06-30,AMD,AMD,93.93000030517578,2.02123584832336,2.120980386269067,2.02123584832336,2.120980386269067,2.051159209707072,False,False,2.8685763160034354,False
2021-07-01,AMD,AMD,93.30999755859376,-0.7185764137933133,1.376561942706608,0.7185764137933133,1.376561942706608,0.9159720724673017,False,False,2.8685763160034354,False
2021-07-02,AMD,AMD,94.6999969482422,0.3729238337663845,0.933557393707747,0.3729238337663845,0.933557393707747,0.5411139017487933,False,False,2.8685763160034354,False
2021-07-06,AMD,AMD,94.47000122070312,-0.5043112017981702,0.5051510248609635,0.5043112017981702,0.5051510248609635,0.5045631487170082,False,False,2.8685763160034354,False
2021-07-07,AMD,AMD,90.54000091552734,-2.15490073415184,0.800731997534921,2.15490073415184,0.800731997534921,1.748650113166764,False,False,2.8685763160034354,False
2021-07-08,AMD,AMD,89.73999786376953,-0.6585702229994198,0.4030436845045975,0.6585702229994198,0.4030436845045975,0.5819122614509731,False,False,2.8685763160034354,False
2021-07-09,AMD,AMD,90.9000015258789,0.3363375860328266,-0.3720054718431564,0.3363375860328266,0.3720054718431564,0.3470379517759255,False,False,2.8685763160034354,False
2021-07-12,AMD,AMD,90.80999755859376,-0.2957240171936903,-1.044904770245976,0.2957240171936903,1.044904770245976,0.520478243109376,False,False,2.8685763160034354,False
2021-07-13,AMD,AMD,90.26000213623048,-0.5028136794927975,-0.8818291230350734,0.5028136794927975,0.8818291230350734,0.6165183125554803,False,False,2.8685763160034354,False
2021-07-14,AMD,AMD,89.05000305175781,-0.8368893587801048,-1.1428718740474213,0.8368893587801048,1.1428718740474213,0.9286841133602998,False,False,2.8685763160034354,False
2021-07-15,AMD,AMD,86.93000030517578,-1.225285473368687,-0.1845947329684311,1.225285473368687,0.1845947329684311,0.9130782512486102,False,False,2.8685763160034354,False
2021-07-16,AMD,AMD,85.88999938964844,-0.6359469145720603,-0.3624007978269891,0.6359469145720603,0.3624007978269891,0.5538830795485389,False,False,2.8685763160034354,False
2021-07-19,AMD,AMD,86.58000183105469,0.3400699705357584,0.0306494963882617,0.3400699705357584,0.0306494963882617,0.24724382829150937,False,False,2.8685763160034354,False
2021-07-20,AMD,AMD,87.11000061035156,0.1777372289504472,-1.1052658625305554,0.1777372289504472,1.1052658625305554,0.45599581902447966,False,False,2.8685763160034354,False
2021-07-21,AMD,AMD,89.41000366210938,1.1389015779159433,-0.9040264620468802,1.1389015779159433,0.9040264620468802,1.0684390431552242,False,False,2.8685763160034354,False
2021-07-22,AMD,AMD,91.20999908447266,0.7758544137137398,-0.4859778014101909,0.7758544137137398,0.4859778014101909,0.688891430022675,False,False,2.8685763160034354,False
2021-07-23,AMD,AMD,92.1500015258789,0.3493089189325627,-0.6593481859518164,0.3493089189325627,0.6593481859518164,0.4423206990383388,False,False,2.8685763160034354,False
2021-07-26,AMD,AMD,91.81999969482422,-0.3615439886383322,-1.166234351506964,0.3615439886383322,1.166234351506964,0.6029510974989217,False,False,2.8685763160034354,False
2021-07-27,AMD,AMD,91.02999877929688,-0.5566526712979972,1.9285933433154288,0.5566526712979972,1.9285933433154288,0.9682348729032266,False,False,2.8685763160034354,False
2021-07-28,AMD,AMD,97.93000030517578,2.8135095524359244,3.015104006451306,2.8135095524359244,3.015104006451306,2.8739878886405386,False,True,2.8685763160034354,True
2021-07-29,AMD,AMD,102.9499969482422,1.8498012292396424,2.7074561341507115,1.8498012292396424,2.7074561341507115,2.107097700712963,False,False,2.8685763160034354,False
2021-07-30,AMD,AMD,106.19000244140624,0.978856121232134,1.8946284749503195,0.978856121232134,1.8946284749503195,1.2535878273475896,False,False,2.8685763160034354,False
2021-08-02,AMD,AMD,108.62999725341795,0.6281636192199921,1.5573254656151632,0.6281636192199921,1.5573254656151632,0.9069121731385433,False,False,2.8685763160034354,False
2021-08-03,AMD,AMD,112.55999755859376,1.034284080981341,1.808443674929893,1.034284080981341,1.808443674929893,1.2665319591659066,False,False,2.8685763160034354,False
2021-08-04,AMD,AMD,118.7699966430664,1.6158511724298674,2.002861234913808,1.6158511724298674,2.002861234913808,1.7319541911750496,False,False,2.8685763160034354,False
2021-08-05,AMD,AMD,112.3499984741211,-2.32550948186939,1.191586244998318,2.32550948186939,1.191586244998318,1.9853325108080684,False,False,2.8685763160034354,False
2021-08-06,AMD,AMD,110.11000061035156,-1.006844383410564,1.1277803735063452,1.006844383410564,1.1277803735063452,1.0431251804392985,False,False,2.8685763160034354,False
2021-08-09,AMD,AMD,107.58000183105467,-1.0464788981215816,0.7575883122154002,1.0464788981215816,0.7575883122154002,0.9598117223497271,False,False,2.8685763160034354,False
2021-08-10,AMD,AMD,106.4800033569336,-0.6094087203724949,0.6491828336136591,0.6094087203724949,0.6491828336136591,0.6213409543448442,False,False,2.8685763160034354,False
2021-08-11,AMD,AMD,107.68000030517578,0.0569185656228686,0.2981681715524785,0.0569185656228686,0.2981681715524785,0.12929344740175155,False,False,2.8685763160034354,False
2021-08-12,AMD,AMD,106.5,-0.719811965404142,-0.3262959737907408,0.719811965404142,0.3262959737907408,0.6017571679201217,False,False,2.8685763160034354,False
2021-08-13,AMD,AMD,110.5500030517578,0.836900985641205,0.3331435438057724,0.836900985641205,0.3331435438057724,0.6857737530905752,False,False,2.8685763160034354,False
2021-08-16,AMD,AMD,107.4800033569336,-1.2644543922359837,-0.1804054971282645,1.2644543922359837,0.1804054971282645,0.9392397237036679,False,False,2.8685763160034354,False
2021-08-17,AMD,AMD,107.55999755859376,-0.3172862299631165,-0.2579789004220344,0.3172862299631165,0.2579789004220344,0.29949403110079187,False,False,2.8685763160034354,False
2021-08-18,AMD,AMD,103.44000244140624,-1.4272854204975078,-0.2460045238626022,1.4272854204975078,0.2460045238626022,1.0729011515070361,False,False,2.8685763160034354,False
2021-08-19,AMD,AMD,103.6999969482422,-0.1207464715233916,-0.5556191209481501,0.1207464715233916,0.5556191209481501,0.25120826635081916,False,False,2.8685763160034354,False
2021-08-20,AMD,AMD,104.6500015258789,0.08529825930109,-1.216633060079373,0.08529825930109,1.216633060079373,0.4246986995345749,False,False,2.8685763160034354,False
2021-08-23,AMD,AMD,108.7699966430664,0.913457138044138,-1.0407614400997551,0.913457138044138,1.0407614400997551,0.9516484286608231,False,False,2.8685763160034354,False
2021-08-24,AMD,AMD,107.6500015258789,-0.5669387926625852,-1.6943006971611656,0.5669387926625852,1.6943006971611656,0.9051473640121592,False,False,2.8685763160034354,False
2021-08-25,AMD,AMD,108.3000030517578,0.0334368895831098,-1.7338538479857497,0.0334368895831098,1.7338538479857497,0.5435619771039018,False,False,2.8685763160034354,False
2021-08-26,AMD,AMD,107.2699966430664,-0.4177347899058411,-1.3050998591918028,0.4177347899058411,1.3050998591918028,0.6839443106916296,False,False,2.8685763160034354,False
2021-08-27,AMD,AMD,111.4000015258789,1.2553384449353324,-0.8150875758656895,1.2553384449353324,0.8150875758656895,1.1232631842144394,False,False,2.8685763160034354,False
2021-08-30,AMD,AMD,111.31999969482422,-0.0698329489813352,-0.918526831332548,0.0698329489813352,0.918526831332548,0.324441113686699,False,False,2.8685763160034354,False
2021-08-31,AMD,AMD,110.72000122070312,-0.1716479851717213,-1.11658259465112,0.1716479851717213,1.11658259465112,0.4551283680155409,False,False,2.8685763160034354,False
